Object Type,Attribute Name,Brief,Type,Flags,Objects,Default
"","SAI_TUNNEL_ATTR_ENCAP_TTL_MODE","Tunnel TTL value","sai_uint8_t","CREATE_AND_SET","","255"
"","SAI_TUNNEL_ATTR_ENCAP_TTL_MODE","","","","",""
"","SAI_TUNNEL_ATTR_ENCAP_TTL_VAL","Tunnel DSCP mode (pipe or uniform model)","sai_tunnel_dscp_mode_t","CREATE_AND_SET","","SAI_TUNNEL_DSCP_MODE_UNIFORM_MODEL"
"","SAI_TUNNEL_ATTR_ENCAP_DSCP_MODE","Tunnel DSCP value (6 bits)","sai_uint8_t","CREATE_AND_SET","","0"
"","SAI_TUNNEL_ATTR_ENCAP_DSCP_MODE","","","","",""
"","SAI_TUNNEL_ATTR_ENCAP_DSCP_VAL","Tunnel GRE key valid","bool","CREATE_ONLY","","false"
"","SAI_TUNNEL_ATTR_ENCAP_GRE_KEY_VALID","Tunnel GRE key","sai_uint32_t","CREATE_AND_SET","","0"
"","SAI_TUNNEL_ATTR_ENCAP_GRE_KEY_VALID","","","","",""
"","SAI_TUNNEL_ATTR_ENCAP_GRE_KEY","Tunnel encap ECN mode","sai_tunnel_encap_ecn_mode_t","CREATE_ONLY","","SAI_TUNNEL_ENCAP_ECN_MODE_STANDARD"
"","SAI_TUNNEL_ATTR_ENCAP_ECN_MODE","Tunnel encap mappers","sai_object_list_t","CREATE_ONLY","SAI_OBJECT_TYPE_TUNNEL_MAP","empty"
"","SAI_TUNNEL_ATTR_ENCAP_MAPPERS","Tunnel decap ECN mode","sai_tunnel_decap_ecn_mode_t","CREATE_ONLY","","SAI_TUNNEL_DECAP_ECN_MODE_STANDARD"
"","SAI_TUNNEL_ATTR_DECAP_ECN_MODE","Tunnel decap mappers","sai_object_list_t","CREATE_ONLY","SAI_OBJECT_TYPE_TUNNEL_MAP","empty"
"","SAI_TUNNEL_ATTR_DECAP_MAPPERS","Tunnel TTL mode (pipe or uniform model)","sai_tunnel_ttl_mode_t","CREATE_AND_SET","","SAI_TUNNEL_TTL_MODE_UNIFORM_MODEL"
"","SAI_TUNNEL_ATTR_DECAP_TTL_MODE","Tunnel DSCP mode (pipe or uniform model)","sai_tunnel_dscp_mode_t","CREATE_AND_SET","","SAI_TUNNEL_DSCP_MODE_UNIFORM_MODEL"
"","SAI_TUNNEL_ATTR_DECAP_DSCP_MODE","Tunnel term table entries associated with this tunnel.","sai_object_list_t","READ_ONLY","SAI_OBJECT_TYPE_TUNNEL_TERM_TABLE_ENTRY",""
"","SAI_TUNNEL_ATTR_TERM_TABLE_ENTRY_LIST","Packet action when a packet ingress and gets routed back to same tunnel","sai_packet_action_t","CREATE_AND_SET","","SAI_PACKET_ACTION_FORWARD"
"","SAI_TUNNEL_ATTR_LOOPBACK_PACKET_ACTION","Tunnel VXLAN UDP source port mode","sai_tunnel_vxlan_udp_sport_mode_t","CREATE_AND_SET","","SAI_TUNNEL_VXLAN_UDP_SPORT_MODE_EPHEMERAL"
"","SAI_TUNNEL_ATTR_VXLAN_UDP_SPORT_MODE","Tunnel UDP source port","sai_uint16_t","CREATE_AND_SET","","0"
"","SAI_TUNNEL_ATTR_TYPE","","","","",""
"","SAI_TUNNEL_ATTR_VXLAN_UDP_SPORT","Tunnel UDP source port mask","sai_uint8_t","CREATE_AND_SET","","0"
"","SAI_TUNNEL_ATTR_TYPE","","","","",""
"","SAI_TUNNEL_ATTR_VXLAN_UDP_SPORT_MASK","IPsec encryption SA index","sai_uint32_t","CREATE_AND_SET","","0"
"","SAI_TUNNEL_ATTR_TYPE","","","","",""
"","SAI_TUNNEL_ATTR_SA_INDEX","List of ports that are programmed with SAs for this IPsec tunnel.","","","",""
"","SAI_IPSEC_SA_ATTR_IPSEC_PORT_LIST","","sai_object_list_t","CREATE_AND_SET","SAI_OBJECT_TYPE_PORT","empty"
"","SAI_TUNNEL_ATTR_IPSEC_SA_PORT_LIST","Enable TC AND COLOR -> DSCP MAP on tunnel at encapsulation (access-to-network) node to remark the DSCP in tunnel header","sai_object_id_t","CREATE_AND_SET","SAI_OBJECT_TYPE_QOS_MAP","SAI_NULL_OBJECT_ID"
"","SAI_TUNNEL_ATTR_ENCAP_QOS_TC_AND_COLOR_TO_DSCP_MAP","Enable TC -> Queue MAP on tunnel encap","sai_object_id_t","CREATE_AND_SET","SAI_OBJECT_TYPE_QOS_MAP","SAI_NULL_OBJECT_ID"
"","SAI_TUNNEL_ATTR_ENCAP_QOS_TC_TO_QUEUE_MAP","Enable DSCP -> TC MAP on tunnel at termination (Network-to-access) node. This map if configured overrides the port MAP","sai_object_id_t","CREATE_AND_SET","SAI_OBJECT_TYPE_QOS_MAP","SAI_NULL_OBJECT_ID"
"","SAI_TUNNEL_ATTR_DECAP_QOS_DSCP_TO_TC_MAP","Enable TC -> Priority Group MAP. TC is derived from the tunnel MAP","sai_object_id_t","CREATE_AND_SET","SAI_OBJECT_TYPE_QOS_MAP","SAI_NULL_OBJECT_ID"
"","SAI_TUNNEL_ATTR_DECAP_QOS_TC_TO_PRIORITY_GROUP_MAP","Drop tunnel packets with not allowed UDP source port","bool","CREATE_AND_SET","","false"
"","SAI_TUNNEL_ATTR_TYPE","","","","",""
"","SAI_TUNNEL_ATTR_VXLAN_UDP_SPORT_SECURITY","Set tunnel statistics counting mode","sai_stats_count_mode_t","CREATE_AND_SET","","SAI_STATS_COUNT_MODE_PACKET_AND_BYTE"
"","SAI_TUNNEL_ATTR_STATS_COUNT_MODE","Attach counter object list","","","",""
"","SAI_COUNTER_ATTR_TYPE","","sai_object_list_t","CREATE_AND_SET","SAI_OBJECT_TYPE_COUNTER","empty"
"","SAI_TUNNEL_ATTR_SELECTIVE_COUNTER_LIST","End of attributes","","","",""
"","SAI_TUNNEL_ATTR_END","","","","",""
"","SAI_TUNNEL_ATTR_CUSTOM_RANGE_START","","","","",""
"","SAI_TUNNEL_ATTR_CUSTOM_RANGE_END","","","","",""
"tunnel_term_table_entry","SAI_TUNNEL_TERM_TABLE_ENTRY_ATTR_START","Tunnel virtual router id","sai_object_id_t","MANDATORY_ON_CREATE | CREATE_AND_SET","SAI_OBJECT_TYPE_VIRTUAL_ROUTER",""
"","SAI_TUNNEL_TERM_TABLE_ENTRY_ATTR_VR_ID","Tunnel entry type","sai_tunnel_term_table_entry_type_t","MANDATORY_ON_CREATE | CREATE_ONLY","",""
"","SAI_TUNNEL_TERM_TABLE_ENTRY_ATTR_TYPE","Tunnel termination IP address","sai_ip_address_t","MANDATORY_ON_CREATE | CREATE_ONLY","",""
"","SAI_TUNNEL_TERM_TABLE_ENTRY_ATTR_TYPE","","","","",""
"","SAI_TUNNEL_TERM_TABLE_ENTRY_ATTR_DST_IP","Tunnel termination IP address mask","sai_ip_address_t","CREATE_ONLY","","0.0.0.0"
"","SAI_TUNNEL_TERM_TABLE_ENTRY_ATTR_TYPE","","","","",""
"","SAI_TUNNEL_TERM_TABLE_ENTRY_ATTR_DST_IP_MASK","Tunnel source IP address","sai_ip_address_t","MANDATORY_ON_CREATE | CREATE_ONLY","",""
"","SAI_TUNNEL_TERM_TABLE_ENTRY_ATTR_TYPE","","","","",""
"","SAI_TUNNEL_TERM_TABLE_ENTRY_ATTR_SRC_IP","Tunnel source IP address mask","sai_ip_address_t","CREATE_ONLY","","0.0.0.0"
"","SAI_TUNNEL_TERM_TABLE_ENTRY_ATTR_TYPE","","","","",""
"","SAI_TUNNEL_TERM_TABLE_ENTRY_ATTR_SRC_IP_MASK","Tunnel type","sai_tunnel_type_t","MANDATORY_ON_CREATE | CREATE_ONLY","",""
"","SAI_TUNNEL_TERM_TABLE_ENTRY_ATTR_TUNNEL_TYPE","Tunnel id to be use for decap","sai_object_id_t","MANDATORY_ON_CREATE | CREATE_ONLY","SAI_OBJECT_TYPE_TUNNEL",""
"","SAI_TUNNEL_TERM_TABLE_ENTRY_ATTR_ACTION_TUNNEL_ID","Tunnel term table entry IP address family","sai_ip_addr_family_t","READ_ONLY","",""
"","SAI_TUNNEL_TERM_TABLE_ENTRY_ATTR_IP_ADDR_FAMILY","IPsec packet verified by hardware Security Engine.  Valid only for","bool","CREATE_AND_SET","","true"
"","SAI_TUNNEL_TERM_TABLE_ENTRY_ATTR_IPSEC_VERIFIED","Priority","","","",""
"","SAI_SWITCH_ATTR_TUNNEL_TERM_TABLE_ENTRY_MINIMUM_PRIORITY","","","","",""
"","SAI_SWITCH_ATTR_TUNNEL_TERM_TABLE_ENTRY_MAXIMUM_PRIORITY","","","","",""
"","SAI_SWITCH_ATTR_TUNNEL_TERM_TABLE_ENTRY_MINIMUM_PRIORITY","","sai_uint32_t","CREATE_AND_SET","","0"
"","SAI_TUNNEL_TERM_TABLE_ENTRY_ATTR_PRIORITY","End of attributes","","","",""
"","SAI_TUNNEL_TERM_TABLE_ENTRY_ATTR_END","","","","",""
"","SAI_TUNNEL_TERM_TABLE_ENTRY_ATTR_CUSTOM_RANGE_START","","","","",""
"","SAI_TUNNEL_TERM_TABLE_ENTRY_ATTR_CUSTOM_RANGE_END","","","","",""
"twamp_session","SAI_TWAMP_SESSION_ATTR_START","Two-Way Active Measurement Protocol mode: light mode and full mode","sai_twamp_mode_t","MANDATORY_ON_CREATE | CREATE_ONLY","",""
"","SAI_TWAMP_SESSION_ATTR_TWAMP_MODE","Two-Way Active Measurement Protocol session role of sender or reflector.","sai_twamp_session_role_t","MANDATORY_ON_CREATE | CREATE_ONLY","",""
"","SAI_TWAMP_SESSION_ATTR_SESSION_ROLE","Two-Way Active Measurement Protocol Session mode: unauthenticated, authenticated, and encrypted.","sai_twamp_session_auth_mode_t","CREATE_ONLY","","SAI_TWAMP_SESSION_AUTH_MODE_UNAUTHENTICATED"
"","SAI_TWAMP_SESSION_ATTR_AUTH_MODE","Hardware lookup valid","bool","CREATE_ONLY","","true"
"","SAI_TWAMP_SESSION_ATTR_HW_LOOKUP_VALID","Virtual router object","sai_object_id_t","CREATE_AND_SET","SAI_OBJECT_TYPE_VIRTUAL_ROUTER","SAI_NULL_OBJECT_ID"
"","SAI_TWAMP_SESSION_ATTR_HW_LOOKUP_VALID","","","","",""
"","SAI_TWAMP_SESSION_ATTR_VIRTUAL_ROUTER","L2 source MAC address","sai_mac_t","MANDATORY_ON_CREATE | CREATE_AND_SET","",""
"","SAI_TWAMP_SESSION_ATTR_HW_LOOKUP_VALID","","","","",""
"","SAI_TWAMP_SESSION_ATTR_SRC_MAC","L2 destination MAC address","sai_mac_t","MANDATORY_ON_CREATE | CREATE_AND_SET","",""
"","SAI_TWAMP_SESSION_ATTR_HW_LOOKUP_VALID","","","","",""
"","SAI_TWAMP_SESSION_ATTR_DST_MAC","L2 header VLAN Id.","sai_uint16_t","MANDATORY_ON_CREATE | CREATE_ONLY","",""
"","SAI_TWAMP_SESSION_ATTR_VLAN_HEADER_VALID","","","","",""
"","SAI_TWAMP_SESSION_ATTR_VLAN_ID","L2 header packet priority (3 bits).","sai_uint8_t","CREATE_AND_SET","","0"
"","SAI_TWAMP_SESSION_ATTR_VLAN_HEADER_VALID","","","","",""
"","SAI_TWAMP_SESSION_ATTR_VLAN_PRI","L2 header Vlan CFI (1 bit).","sai_uint8_t","CREATE_AND_SET","","0"
"","SAI_TWAMP_SESSION_ATTR_VLAN_HEADER_VALID","","","","",""
"","SAI_TWAMP_SESSION_ATTR_VLAN_CFI","Vlan header valid","bool","CREATE_ONLY","","false"
"","SAI_TWAMP_SESSION_ATTR_HW_LOOKUP_VALID","","","","",""
"","SAI_TWAMP_SESSION_ATTR_VLAN_HEADER_VALID","Local source IP address","sai_ip_address_t","MANDATORY_ON_CREATE | CREATE_ONLY","",""
"","SAI_TWAMP_SESSION_ATTR_SRC_IP","Remote Destination IP address","sai_ip_address_t","MANDATORY_ON_CREATE | CREATE_ONLY","",""
"","SAI_TWAMP_SESSION_ATTR_DST_IP","UDP Source port","sai_uint32_t","MANDATORY_ON_CREATE | CREATE_ONLY","",""
"","SAI_TWAMP_SESSION_ATTR_UDP_SRC_PORT","UDP Destination port","sai_uint32_t","MANDATORY_ON_CREATE | CREATE_ONLY","",""
"","SAI_TWAMP_SESSION_ATTR_UDP_DST_PORT","DSCP of IP header","sai_uint8_t","CREATE_AND_SET","","0"
"","SAI_TWAMP_SESSION_ATTR_DSCP","TTL of IP header","sai_uint8_t","CREATE_AND_SET","","255"
"","SAI_TWAMP_SESSION_ATTR_TTL","MPLS L2 Virtual Private Network, MPLS L3 Virtual Private Network or VXLAN tunnel L2 header Src MAC Address, when hardware lookup is disable","sai_mac_t","CREATE_ONLY","","vendor"
"","SAI_TWAMP_SESSION_ATTR_TWAMP_ENCAPSULATION_TYPE","","","","",""
"","SAI_TWAMP_SESSION_ATTR_TUNNEL_SRC_MAC","MPLS L2 Virtual Private Network, MPLS L3 Virtual Private Network or VXLAN tunnel L2 header Dst MAC Address, when hardware lookup is disable","sai_mac_t","CREATE_ONLY","","vendor"
"","SAI_TWAMP_SESSION_ATTR_TWAMP_ENCAPSULATION_TYPE","","","","",""
"","SAI_TWAMP_SESSION_ATTR_TUNNEL_DST_MAC","MPLS L2 Virtual Private Network, MPLS L3 Virtual Private Network or VXLAN tunnel L2 header outer VLAN Id, when hardware lookup is disable","sai_uint16_t","CREATE_ONLY","","0"
"","SAI_TWAMP_SESSION_ATTR_TUNNEL_OUTER_VLAN_HEADER_VALID","","","","",""
"","SAI_TWAMP_SESSION_ATTR_TUNNEL_OUTER_VLAN_ID","MPLS L2 Virtual Private Network, MPLS L3 Virtual Private Network or VXLAN tunnel L2 header outer Vlan priority (3 bits), when hardware lookup is disable","sai_uint8_t","CREATE_ONLY","","0"
"","SAI_TWAMP_SESSION_ATTR_TUNNEL_OUTER_VLAN_HEADER_VALID","","","","",""
"","SAI_TWAMP_SESSION_ATTR_TUNNEL_OUTER_VLAN_PRI","MPLS L2 Virtual Private Network, MPLS L3 Virtual Private Network or VXLAN tunnel L2 header outer Vlan CFI (1 bit), when hardware lookup is disable","sai_uint8_t","CREATE_ONLY","","0"
"","SAI_TWAMP_SESSION_ATTR_TUNNEL_OUTER_VLAN_HEADER_VALID","","","","",""
"","SAI_TWAMP_SESSION_ATTR_TUNNEL_OUTER_VLAN_CFI","Tunnel outer vlan header valid","bool","CREATE_ONLY","","false"
"","SAI_TWAMP_SESSION_ATTR_TWAMP_ENCAPSULATION_TYPE","","","","",""
"","SAI_TWAMP_SESSION_ATTR_TUNNEL_OUTER_VLAN_HEADER_VALID","MPLS L2 Virtual Private Network, MPLS L3 Virtual Private Network tunnel push label, when hardware lookup is disable","sai_u32_list_t","CREATE_ONLY","","empty"
"","SAI_TWAMP_SESSION_ATTR_TWAMP_ENCAPSULATION_TYPE","","","","",""
"","SAI_TWAMP_SESSION_ATTR_TUNNEL_LABELSTACK","VXLAN tunnel L3 header Src IPv4 Address, when hardware lookup is disable","sai_ip_address_t","CREATE_ONLY","","0.0.0.0"
"","SAI_TWAMP_SESSION_ATTR_TWAMP_ENCAPSULATION_TYPE","","","","",""
"","SAI_TWAMP_SESSION_ATTR_TUNNEL_SRC_IP","VXLAN tunnel L3 header Dst IPv4 Address, when hardware lookup is disable","sai_ip_address_t","CREATE_ONLY","","0.0.0.0"
"","SAI_TWAMP_SESSION_ATTR_TWAMP_ENCAPSULATION_TYPE","","","","",""
"","SAI_TWAMP_SESSION_ATTR_TUNNEL_DST_IP","VXLAN tunnel VNI, when hardware lookup is disable","sai_uint32_t","CREATE_ONLY","","0"
"","SAI_TWAMP_SESSION_ATTR_TWAMP_ENCAPSULATION_TYPE","","","","",""
"","SAI_TWAMP_SESSION_ATTR_TUNNEL_VNI","VXLAN tunnel L4 header UDP Source port, when hardware lookup is disable","sai_uint32_t","CREATE_ONLY","","0"
"","SAI_TWAMP_SESSION_ATTR_TWAMP_ENCAPSULATION_TYPE","","","","",""
"","SAI_TWAMP_SESSION_ATTR_TUNNEL_UDP_SRC_PORT","VXLAN tunnel L4 header UDP Destination port, when hardware lookup is disable","sai_uint32_t","CREATE_ONLY","","0"
"","SAI_TWAMP_SESSION_ATTR_TWAMP_ENCAPSULATION_TYPE","","","","",""
"","SAI_TWAMP_SESSION_ATTR_TUNNEL_UDP_DST_PORT","Encapsulation type","sai_twamp_encapsulation_type_t","CREATE_ONLY","","SAI_TWAMP_ENCAPSULATION_TYPE_IP"
"","SAI_TWAMP_SESSION_ATTR_TWAMP_ENCAPSULATION_TYPE","The format of timestamp in test packets.","sai_twamp_timestamp_format_t","CREATE_ONLY","","SAI_TWAMP_TIMESTAMP_FORMAT_NTP"
"","SAI_TWAMP_SESSION_ATTR_TWAMP_TIMESTAMP_FORMAT","To enable Two-Way Active Measurement Protocol session transmitting packets","bool","CREATE_AND_SET","","false"
"","SAI_TWAMP_SESSION_ATTR_SESSION_ROLE","","","","",""
"","SAI_TWAMP_SESSION_ATTR_SESSION_ENABLE_TRANSMIT","Two-Way Active Measurement Protocol packet length","sai_uint32_t","CREATE_ONLY","","256"
"","SAI_TWAMP_SESSION_ATTR_PACKET_LENGTH","Two-Way Active Measurement Protocol test port","sai_object_id_t","CREATE_ONLY","SAI_OBJECT_TYPE_PORT","SAI_NULL_OBJECT_ID"
"","SAI_TWAMP_SESSION_ATTR_PORT","Two-Way Active Measurement Protocol egress port","sai_object_id_t","MANDATORY_ON_CREATE | CREATE_AND_SET","SAI_OBJECT_TYPE_PORT",""
"","SAI_TWAMP_SESSION_ATTR_HW_LOOKUP_VALID","","","","",""
"","SAI_TWAMP_SESSION_ATTR_TRANSMIT_PORT","Receiving port of Two-Way Active Measurement Protocol sender and reflector, enable ACL lookup on this port for match test packets to Two-Way Active Measurement Protocol engine.","sai_object_list_t","CREATE_AND_SET","SAI_OBJECT_TYPE_PORT","empty"
"","SAI_TWAMP_SESSION_ATTR_RECEIVE_PORT","Two-Way Active Measurement Protocol packets transmitting mode: CONTINUOUS, PACKET_COUNT, PERIOD","sai_twamp_pkt_tx_mode_t","CREATE_ONLY","","SAI_TWAMP_PKT_TX_MODE_CONTINUOUS"
"","SAI_TWAMP_SESSION_ATTR_SESSION_ROLE","","","","",""
"","SAI_TWAMP_SESSION_ATTR_TWAMP_PKT_TX_MODE","Packet count of transmitting test packets","sai_uint32_t","CREATE_ONLY","","0"
"","SAI_TWAMP_SESSION_ATTR_SESSION_ROLE","","","","",""
"","SAI_TWAMP_SESSION_ATTR_TX_PKT_CNT","Period duration of transmitting test packets","sai_uint32_t","CREATE_ONLY","","0"
"","SAI_TWAMP_SESSION_ATTR_SESSION_ROLE","","","","",""
"","SAI_TWAMP_SESSION_ATTR_TX_PKT_PERIOD","Interval of transmitting test packets","sai_uint32_t","CREATE_ONLY","","1000"
"","SAI_TWAMP_SESSION_ATTR_SESSION_ROLE","","","","",""
"","SAI_TWAMP_SESSION_ATTR_TX_INTERVAL","Timeout of receiving test packets","sai_uint32_t","CREATE_ONLY","","3"
"","SAI_TWAMP_SESSION_ATTR_SESSION_ROLE","","","","",""
"","SAI_TWAMP_SESSION_ATTR_TIMEOUT","Interval of getting statistics and measurement data","sai_uint32_t","CREATE_ONLY","","10000"
"","SAI_TWAMP_SESSION_ATTR_SESSION_ROLE","","","","",""
"","SAI_TWAMP_SESSION_ATTR_STATISTICS_INTERVAL","Set TWAMP session statistics counting mode","sai_stats_count_mode_t","CREATE_AND_SET","","SAI_STATS_COUNT_MODE_PACKET_AND_BYTE"
"","SAI_TWAMP_SESSION_ATTR_STATS_COUNT_MODE","Attach counter object list","","","",""
"","SAI_COUNTER_ATTR_TYPE","","sai_object_list_t","CREATE_AND_SET","SAI_OBJECT_TYPE_COUNTER","empty"
"","SAI_TWAMP_SESSION_ATTR_SELECTIVE_COUNTER_LIST","End of attributes","","","",""
"","SAI_TWAMP_SESSION_ATTR_END","","","","",""
"","SAI_TWAMP_SESSION_ATTR_CUSTOM_RANGE_START","","","","",""
"","SAI_TWAMP_SESSION_ATTR_CUSTOM_RANGE_END","","","","",""
"udf","SAI_UDF_ATTR_START","UDF match ID","sai_object_id_t","MANDATORY_ON_CREATE | CREATE_ONLY","SAI_OBJECT_TYPE_UDF_MATCH",""
"","SAI_UDF_ATTR_MATCH_ID","UDF group id","sai_object_id_t","MANDATORY_ON_CREATE | CREATE_ONLY","SAI_OBJECT_TYPE_UDF_GROUP",""
"","SAI_UDF_ATTR_GROUP_ID","UDF base","sai_udf_base_t","CREATE_AND_SET","","SAI_UDF_BASE_L2"
"","SAI_UDF_ATTR_BASE","UDF byte offset","sai_uint16_t","MANDATORY_ON_CREATE | CREATE_ONLY","",""
"","SAI_UDF_ATTR_OFFSET","UDF Mask","sai_u8_list_t","CREATE_AND_SET","","const"
"","SAI_UDF_ATTR_HASH_MASK","End of attributes","","","",""
"","SAI_UDF_ATTR_END","","","","",""
"","SAI_UDF_ATTR_CUSTOM_RANGE_START","","","","",""
"","SAI_UDF_ATTR_CUSTOM_RANGE_END","","","","",""
"udf_match","SAI_UDF_MATCH_ATTR_START","UDF L2 match rule","sai_acl_field_data_t sai_uint16_t","CREATE_ONLY","","0"
"","SAI_UDF_MATCH_ATTR_L2_TYPE","UDF L3 match rule","sai_acl_field_data_t sai_uint8_t","CREATE_ONLY","","0"
"","SAI_UDF_MATCH_ATTR_L3_TYPE","UDF GRE match rule","sai_acl_field_data_t sai_uint16_t","CREATE_ONLY","","0"
"","SAI_UDF_MATCH_ATTR_GRE_TYPE","UDF match priority","sai_uint8_t","CREATE_ONLY","","0"
"","SAI_UDF_MATCH_ATTR_PRIORITY","UDF L4 Dst port rule","sai_acl_field_data_t sai_uint16_t","CREATE_ONLY","","0"
"","SAI_UDF_MATCH_ATTR_L4_DST_PORT_TYPE","End of attributes","","","",""
"","SAI_UDF_MATCH_ATTR_END","","","","",""
"","SAI_UDF_MATCH_ATTR_CUSTOM_RANGE_START","","","","",""
"","SAI_UDF_MATCH_ATTR_CUSTOM_RANGE_END","","","","",""
"udf_group","SAI_UDF_GROUP_ATTR_START","UDF list","sai_object_list_t","READ_ONLY","SAI_OBJECT_TYPE_UDF",""
"","SAI_UDF_GROUP_ATTR_UDF_LIST","UDF group type","sai_udf_group_type_t","CREATE_ONLY","","SAI_UDF_GROUP_TYPE_GENERIC"
"","SAI_UDF_GROUP_ATTR_TYPE","UDF byte length","sai_uint16_t","MANDATORY_ON_CREATE | CREATE_ONLY","",""
"","SAI_UDF_GROUP_ATTR_LENGTH","End of attributes","","","",""
"","SAI_UDF_GROUP_ATTR_END","","","","",""
"","SAI_UDF_GROUP_ATTR_CUSTOM_RANGE_START","","","","",""
"","SAI_UDF_GROUP_ATTR_CUSTOM_RANGE_END","","","","",""
"virtual_router","SAI_VIRTUAL_ROUTER_ATTR_START","Admin V4 state","bool","CREATE_AND_SET","","true"
"","SAI_VIRTUAL_ROUTER_ATTR_ADMIN_V4_STATE","Admin V6 state","bool","CREATE_AND_SET","","true"
"","SAI_VIRTUAL_ROUTER_ATTR_ADMIN_V6_STATE","MAC Address","sai_mac_t","CREATE_AND_SET","",""
"","SAI_SWITCH_ATTR_SRC_MAC_ADDRESS","","","","","attrvalue SAI_SWITCH_ATTR_SRC_MAC_ADDRESS"
"","SAI_VIRTUAL_ROUTER_ATTR_SRC_MAC_ADDRESS","Action for Packets with TTL 0 or 1","sai_packet_action_t","CREATE_AND_SET","","SAI_PACKET_ACTION_TRAP"
"","SAI_VIRTUAL_ROUTER_ATTR_VIOLATION_TTL1_PACKET_ACTION","Action for Packets with IP options","sai_packet_action_t","CREATE_AND_SET","","SAI_PACKET_ACTION_TRAP"
"","SAI_VIRTUAL_ROUTER_ATTR_VIOLATION_IP_OPTIONS_PACKET_ACTION","Action for Unknown L3 multicast Packets","sai_packet_action_t","CREATE_AND_SET","","SAI_PACKET_ACTION_DROP"
"","SAI_VIRTUAL_ROUTER_ATTR_UNKNOWN_L3_MULTICAST_PACKET_ACTION","Label attribute used to unique identify empty VR.","char","CREATE_AND_SET","",""""
"","SAI_VIRTUAL_ROUTER_ATTR_LABEL","End of attributes","","","",""
"","SAI_VIRTUAL_ROUTER_ATTR_END","","","","",""
"","SAI_VIRTUAL_ROUTER_ATTR_CUSTOM_RANGE_START","","","","",""
"","SAI_VIRTUAL_ROUTER_ATTR_CUSTOM_RANGE_END","","","","",""
"vlan","SAI_VLAN_ATTR_START","Vlan Id","sai_uint16_t","MANDATORY_ON_CREATE | CREATE_ONLY | KEY","",""
"","SAI_VLAN_ATTR_VLAN_ID","List of vlan members in a VLAN","sai_object_list_t","READ_ONLY","SAI_OBJECT_TYPE_VLAN_MEMBER",""
"","SAI_VLAN_ATTR_MEMBER_LIST","Maximum number of learned MAC addresses","sai_uint32_t","CREATE_AND_SET","","0"
"","SAI_VLAN_ATTR_MAX_LEARNED_ADDRESSES","STP Instance that the VLAN is associated to","sai_object_id_t","CREATE_AND_SET","SAI_OBJECT_TYPE_STP",""
"","SAI_SWITCH_ATTR_DEFAULT_STP_INST_ID","","","","","attrvalue SAI_SWITCH_ATTR_DEFAULT_STP_INST_ID"
"","SAI_VLAN_ATTR_STP_INSTANCE","To disable learning on a VLAN","bool","CREATE_AND_SET","","false"
"","SAI_VLAN_ATTR_LEARN_DISABLE","To set IPv4 multicast lookup key on a VLAN","sai_vlan_mcast_lookup_key_type_t","CREATE_AND_SET","","SAI_VLAN_MCAST_LOOKUP_KEY_TYPE_MAC_DA"
"","SAI_VLAN_ATTR_IPV4_MCAST_LOOKUP_KEY_TYPE","To set IPv6 multicast lookup key on a VLAN","sai_vlan_mcast_lookup_key_type_t","CREATE_AND_SET","","SAI_VLAN_MCAST_LOOKUP_KEY_TYPE_MAC_DA"
"","SAI_VLAN_ATTR_IPV6_MCAST_LOOKUP_KEY_TYPE","L2MC Group ID that unknown non-IP mcast packets forwarded to","sai_object_id_t","CREATE_AND_SET","SAI_OBJECT_TYPE_L2MC_GROUP","SAI_NULL_OBJECT_ID"
"","SAI_VLAN_ATTR_UNKNOWN_NON_IP_MCAST_OUTPUT_GROUP_ID","L2MC Group ID that unknown IPv4 mcast packets forwarded to","sai_object_id_t","CREATE_AND_SET","SAI_OBJECT_TYPE_L2MC_GROUP","SAI_NULL_OBJECT_ID"
"","SAI_VLAN_ATTR_UNKNOWN_IPV4_MCAST_OUTPUT_GROUP_ID","L2MC Group ID that unknown IPv6 mcast packets forwarded to","sai_object_id_t","CREATE_AND_SET","SAI_OBJECT_TYPE_L2MC_GROUP","SAI_NULL_OBJECT_ID"
"","SAI_VLAN_ATTR_UNKNOWN_IPV6_MCAST_OUTPUT_GROUP_ID","L2MC Group ID that unknown linklocal mcast packets forwarded to","sai_object_id_t","CREATE_AND_SET","SAI_OBJECT_TYPE_L2MC_GROUP","SAI_NULL_OBJECT_ID"
"","SAI_VLAN_ATTR_UNKNOWN_LINKLOCAL_MCAST_OUTPUT_GROUP_ID","VLAN bind point for ingress ACL object","sai_object_id_t","CREATE_AND_SET","SAI_OBJECT_TYPE_ACL_TABLE, SAI_OBJECT_TYPE_ACL_TABLE_GROUP","SAI_NULL_OBJECT_ID"
"","SAI_VLAN_ATTR_INGRESS_ACL","VLAN bind point for egress ACL object","sai_object_id_t","CREATE_AND_SET","SAI_OBJECT_TYPE_ACL_TABLE, SAI_OBJECT_TYPE_ACL_TABLE_GROUP","SAI_NULL_OBJECT_ID"
"","SAI_VLAN_ATTR_EGRESS_ACL","User based Meta Data","","","",""
"","SAI_SWITCH_ATTR_VLAN_USER_META_DATA_RANGE","","sai_uint32_t","CREATE_AND_SET","","0"
"","SAI_VLAN_ATTR_META_DATA","Unknown unicast flood control type","sai_vlan_flood_control_type_t","CREATE_AND_SET","","SAI_VLAN_FLOOD_CONTROL_TYPE_ALL"
